module id,category,module gds name,origin x [um],origin y [um],count,wchannel [nm],num fingers,lchannel [nm],lcontact [nm],loverlap [nm],gate asymmetry [nm],w_nmos [nm],w_pmos [nm],module description
'1056',FET,mod_dummy_fet_tlm_nmos_lc_0.12_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,2800,0,1,4000.0,None,200.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1057',FET,mod_dummy_fet_tlm_pmos_lc_0.12_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,2850,0,1,4000.0,None,200.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1058',FET,mod_dummy_fet_tlm_nmos_lc_0.12_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,2900,0,1,4000.0,None,160.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1059',FET,mod_dummy_fet_tlm_pmos_lc_0.12_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,2950,0,1,4000.0,None,160.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1060',FET,mod_dummy_fet_tlm_nmos_lc_0.12_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,3000,0,1,4000.0,None,140.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1061',FET,mod_dummy_fet_tlm_pmos_lc_0.12_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,3050,0,1,4000.0,None,140.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1062',FET,mod_dummy_fet_tlm_nmos_lc_0.12_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,3100,0,1,4000.0,None,120.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1063',FET,mod_dummy_fet_tlm_pmos_lc_0.12_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,3150,0,1,4000.0,None,120.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1064',FET,mod_dummy_fet_tlm_nmos_lc_0.12_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,3200,0,1,4000.0,None,100.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1065',FET,mod_dummy_fet_tlm_pmos_lc_0.12_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,3250,0,1,4000.0,None,100.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1066',FET,mod_dummy_fet_tlm_nmos_lc_0.12_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,3300,0,1,4000.0,None,80.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1067',FET,mod_dummy_fet_tlm_pmos_lc_0.12_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,3350,0,1,4000.0,None,80.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1068',FET,mod_dummy_fet_tlm_nmos_lc_0.12_lch_0.07_lov_0.06_gateasym_0.00_w_4.0,3400,0,1,4000.0,None,70.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1069',FET,mod_dummy_fet_tlm_pmos_lc_0.12_lch_0.07_lov_0.06_gateasym_0.00_w_4.0,3450,0,1,4000.0,None,70.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1070',FET,mod_dummy_fet_tlm_nmos_lc_0.12_lch_0.06_lov_0.06_gateasym_0.00_w_4.0,3500,0,1,4000.0,None,60.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1071',FET,mod_dummy_fet_tlm_pmos_lc_0.12_lch_0.06_lov_0.06_gateasym_0.00_w_4.0,3550,0,1,4000.0,None,60.0,120.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1072',FET,mod_dummy_fet_tlm_nmos_lc_0.08_lch_0.40_lov_0.06_gateasym_0.00_w_4.0,3600,0,1,4000.0,None,400.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1073',FET,mod_dummy_fet_tlm_pmos_lc_0.08_lch_0.40_lov_0.06_gateasym_0.00_w_4.0,3650,0,1,4000.0,None,400.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1074',FET,mod_dummy_fet_tlm_nmos_lc_0.08_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,3700,0,1,4000.0,None,200.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1075',FET,mod_dummy_fet_tlm_pmos_lc_0.08_lch_0.20_lov_0.06_gateasym_0.00_w_4.0,3750,0,1,4000.0,None,200.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1076',FET,mod_dummy_fet_tlm_nmos_lc_0.08_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,3800,0,1,4000.0,None,160.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1077',FET,mod_dummy_fet_tlm_pmos_lc_0.08_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,3850,0,1,4000.0,None,160.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1078',FET,mod_dummy_fet_tlm_nmos_lc_0.08_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,3900,0,1,4000.0,None,140.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1079',FET,mod_dummy_fet_tlm_pmos_lc_0.08_lch_0.14_lov_0.06_gateasym_0.00_w_4.0,3950,0,1,4000.0,None,140.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1080',FET,mod_dummy_fet_tlm_nmos_lc_0.08_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,4000,0,1,4000.0,None,120.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1081',FET,mod_dummy_fet_tlm_pmos_lc_0.08_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,4050,0,1,4000.0,None,120.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1082',FET,mod_dummy_fet_tlm_nmos_lc_0.08_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,4100,0,1,4000.0,None,100.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1083',FET,mod_dummy_fet_tlm_pmos_lc_0.08_lch_0.10_lov_0.06_gateasym_0.00_w_4.0,4150,0,1,4000.0,None,100.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1084',FET,mod_dummy_fet_tlm_nmos_lc_0.08_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,4200,0,1,4000.0,None,80.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1085',FET,mod_dummy_fet_tlm_pmos_lc_0.08_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,4250,0,1,4000.0,None,80.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1086',FET,mod_dummy_fet_tlm_nmos_lc_0.08_lch_0.07_lov_0.06_gateasym_0.00_w_4.0,4300,0,1,4000.0,None,70.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1087',FET,mod_dummy_fet_tlm_pmos_lc_0.08_lch_0.07_lov_0.06_gateasym_0.00_w_4.0,4350,0,1,4000.0,None,70.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1088',FET,mod_dummy_fet_tlm_nmos_lc_0.08_lch_0.06_lov_0.06_gateasym_0.00_w_4.0,4400,0,1,4000.0,None,60.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1089',FET,mod_dummy_fet_tlm_pmos_lc_0.08_lch_0.06_lov_0.06_gateasym_0.00_w_4.0,4450,0,1,4000.0,None,60.0,80.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1090',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.16_lov_0.1_gateasym_0.00_w_4.0,4550,0,1,4000.0,None,160.0,200.0,100.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1091',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.16_lov_0.1_gateasym_0.00_w_4.0,4600,0,1,4000.0,None,160.0,200.0,100.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1092',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.16_lov_0.08_gateasym_0.00_w_4.0,4650,0,1,4000.0,None,160.0,200.0,80.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1093',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.16_lov_0.08_gateasym_0.00_w_4.0,4700,0,1,4000.0,None,160.0,200.0,80.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1094',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,4750,0,1,4000.0,None,160.0,200.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1095',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,4800,0,1,4000.0,None,160.0,200.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1096',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.16_lov_0.04_gateasym_0.00_w_4.0,4850,0,1,4000.0,None,160.0,200.0,40.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1097',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.16_lov_0.04_gateasym_0.00_w_4.0,4900,0,1,4000.0,None,160.0,200.0,40.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1098',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.16_lov_0.02_gateasym_0.00_w_4.0,4950,0,1,4000.0,None,160.0,200.0,20.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1099',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.16_lov_0.02_gateasym_0.00_w_4.0,5000,0,1,4000.0,None,160.0,200.0,20.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1100',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.16_lov_0.0_gateasym_0.00_w_4.0,5050,0,1,4000.0,None,160.0,200.0,0.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1101',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.16_lov_0.0_gateasym_0.00_w_4.0,5100,0,1,4000.0,None,160.0,200.0,0.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1102',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.16_lov_-0.01_gateasym_0.00_w_4.0,5150,0,1,4000.0,None,160.0,200.0,-10.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1103',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.16_lov_-0.01_gateasym_0.00_w_4.0,5200,0,1,4000.0,None,160.0,200.0,-10.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1104',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.12_lov_0.1_gateasym_0.00_w_4.0,5250,0,1,4000.0,None,120.0,200.0,100.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1105',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.12_lov_0.1_gateasym_0.00_w_4.0,5300,0,1,4000.0,None,120.0,200.0,100.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1106',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.12_lov_0.08_gateasym_0.00_w_4.0,5350,0,1,4000.0,None,120.0,200.0,80.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1107',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.12_lov_0.08_gateasym_0.00_w_4.0,5400,0,1,4000.0,None,120.0,200.0,80.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1108',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,5450,0,1,4000.0,None,120.0,200.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1109',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,5500,0,1,4000.0,None,120.0,200.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1110',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.12_lov_0.04_gateasym_0.00_w_4.0,5550,0,1,4000.0,None,120.0,200.0,40.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1111',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.12_lov_0.04_gateasym_0.00_w_4.0,5600,0,1,4000.0,None,120.0,200.0,40.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1112',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.12_lov_0.02_gateasym_0.00_w_4.0,5650,0,1,4000.0,None,120.0,200.0,20.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1113',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.12_lov_0.02_gateasym_0.00_w_4.0,5700,0,1,4000.0,None,120.0,200.0,20.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1114',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.12_lov_0.0_gateasym_0.00_w_4.0,5750,0,1,4000.0,None,120.0,200.0,0.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1115',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.12_lov_0.0_gateasym_0.00_w_4.0,5800,0,1,4000.0,None,120.0,200.0,0.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1116',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.12_lov_-0.01_gateasym_0.00_w_4.0,5850,0,1,4000.0,None,120.0,200.0,-10.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1117',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.12_lov_-0.01_gateasym_0.00_w_4.0,5900,0,1,4000.0,None,120.0,200.0,-10.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1118',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.08_lov_0.1_gateasym_0.00_w_4.0,5950,0,1,4000.0,None,80.0,200.0,100.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1119',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.08_lov_0.1_gateasym_0.00_w_4.0,6000,0,1,4000.0,None,80.0,200.0,100.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1120',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.08_lov_0.08_gateasym_0.00_w_4.0,6050,0,1,4000.0,None,80.0,200.0,80.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1121',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.08_lov_0.08_gateasym_0.00_w_4.0,6100,0,1,4000.0,None,80.0,200.0,80.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1122',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,6150,0,1,4000.0,None,80.0,200.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1123',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,6200,0,1,4000.0,None,80.0,200.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1124',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.08_lov_0.04_gateasym_0.00_w_4.0,6250,0,1,4000.0,None,80.0,200.0,40.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1125',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.08_lov_0.04_gateasym_0.00_w_4.0,6300,0,1,4000.0,None,80.0,200.0,40.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1126',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.08_lov_0.02_gateasym_0.00_w_4.0,6350,0,1,4000.0,None,80.0,200.0,20.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1127',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.08_lov_0.02_gateasym_0.00_w_4.0,6400,0,1,4000.0,None,80.0,200.0,20.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1128',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.08_lov_0.0_gateasym_0.00_w_4.0,6450,0,1,4000.0,None,80.0,200.0,0.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1129',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.08_lov_0.0_gateasym_0.00_w_4.0,6500,0,1,4000.0,None,80.0,200.0,0.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1130',FET,mod_dummy_fet_ov_nmos_lc_0.20_lch_0.08_lov_-0.01_gateasym_0.00_w_4.0,6550,0,1,4000.0,None,80.0,200.0,-10.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1131',FET,mod_dummy_fet_ov_pmos_lc_0.20_lch_0.08_lov_-0.01_gateasym_0.00_w_4.0,6600,0,1,4000.0,None,80.0,200.0,-10.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1132',FET,mod_dummy_fet_ov_nmos_lc_0.16_lch_0.16_lov_0.1_gateasym_0.00_w_4.0,6650,0,1,4000.0,None,160.0,160.0,100.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1133',FET,mod_dummy_fet_ov_pmos_lc_0.16_lch_0.16_lov_0.1_gateasym_0.00_w_4.0,6700,0,1,4000.0,None,160.0,160.0,100.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1134',FET,mod_dummy_fet_ov_nmos_lc_0.16_lch_0.16_lov_0.08_gateasym_0.00_w_4.0,6750,0,1,4000.0,None,160.0,160.0,80.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1135',FET,mod_dummy_fet_ov_pmos_lc_0.16_lch_0.16_lov_0.08_gateasym_0.00_w_4.0,6800,0,1,4000.0,None,160.0,160.0,80.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1136',FET,mod_dummy_fet_ov_nmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,6850,0,1,4000.0,None,160.0,160.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1137',FET,mod_dummy_fet_ov_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0,6900,0,1,4000.0,None,160.0,160.0,60.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1138',FET,mod_dummy_fet_ov_nmos_lc_0.16_lch_0.16_lov_0.04_gateasym_0.00_w_4.0,6950,0,1,4000.0,None,160.0,160.0,40.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1139',FET,mod_dummy_fet_ov_pmos_lc_0.16_lch_0.16_lov_0.04_gateasym_0.00_w_4.0,7000,0,1,4000.0,None,160.0,160.0,40.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1140',FET,mod_dummy_fet_ov_nmos_lc_0.16_lch_0.16_lov_0.02_gateasym_0.00_w_4.0,7050,0,1,4000.0,None,160.0,160.0,20.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1141',FET,mod_dummy_fet_ov_pmos_lc_0.16_lch_0.16_lov_0.02_gateasym_0.00_w_4.0,7100,0,1,4000.0,None,160.0,160.0,20.0,0.0,None,None,"(DUMMY) 3-Terminal FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'1142',FET,mod_dummy_fet_ov_nmos_lc_0.16_lch_0.16_lov_0.0_gateasym_0.00_w_4.0,7150,0,1,4000.0,None,160.0,160.0,0.0,0.0,None,None,"(DUMMY) 3-Terminal FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
