dirname,path,type,lc,lch,lov,gateasym,w,device_id
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_12_48_02,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_12_48_02,pmos,0.16,0.12,0.06,0.0,4.0,14
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_12_47_19,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_12_47_19,pmos,0.16,0.12,0.06,0.0,4.0,15
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_12_46_36,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_12_46_36,pmos,0.16,0.12,0.06,0.0,4.0,16
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_12_45_54,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_12_45_54,pmos,0.16,0.12,0.06,0.0,4.0,17
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_12_45_11,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_12_45_11,pmos,0.16,0.12,0.06,0.0,4.0,18
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_12_44_28,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_12_44_28,pmos,0.16,0.12,0.06,0.0,4.0,19
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_12_57_15,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_12_57_15,pmos,0.16,0.12,0.06,0.0,4.0,1
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_12_43_45,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_12_43_45,pmos,0.16,0.12,0.06,0.0,4.0,20
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_12_43_03,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_12_43_03,pmos,0.16,0.12,0.06,0.0,4.0,21
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_12_42_20,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_12_42_20,pmos,0.16,0.12,0.06,0.0,4.0,22
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_12_41_37,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_12_41_37,pmos,0.16,0.12,0.06,0.0,4.0,23
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_12_56_33,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_12_56_33,pmos,0.16,0.12,0.06,0.0,4.0,2
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_12_55_50,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_12_55_50,pmos,0.16,0.12,0.06,0.0,4.0,3
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_12_55_07,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_12_55_07,pmos,0.16,0.12,0.06,0.0,4.0,4
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_12_54_25,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_12_54_25,pmos,0.16,0.12,0.06,0.0,4.0,5
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_12_53_44,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_12_53_44,pmos,0.16,0.12,0.06,0.0,4.0,6
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_12_53_01,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_12_53_01,pmos,0.16,0.12,0.06,0.0,4.0,7
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_12_52_18,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_12_52_18,pmos,0.16,0.12,0.06,0.0,4.0,8
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_12_51_36,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_12_51_36,pmos,0.16,0.12,0.06,0.0,4.0,9
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_12_23_55,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_12_23_55,pmos,0.16,0.14,0.06,0.0,4.0,0
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_12_16_49,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_12_16_49,pmos,0.16,0.14,0.06,0.0,4.0,10
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_12_16_06,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_12_16_06,pmos,0.16,0.14,0.06,0.0,4.0,11
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_12_15_23,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_12_15_23,pmos,0.16,0.14,0.06,0.0,4.0,12
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_12_14_41,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_12_14_41,pmos,0.16,0.14,0.06,0.0,4.0,13
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_12_13_58,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_12_13_58,pmos,0.16,0.14,0.06,0.0,4.0,14
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_12_13_15,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_12_13_15,pmos,0.16,0.14,0.06,0.0,4.0,15
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_12_12_32,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_12_12_32,pmos,0.16,0.14,0.06,0.0,4.0,16
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_12_11_50,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_12_11_50,pmos,0.16,0.14,0.06,0.0,4.0,17
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_12_11_07,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_12_11_07,pmos,0.16,0.14,0.06,0.0,4.0,18
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_12_10_24,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_12_10_24,pmos,0.16,0.14,0.06,0.0,4.0,19
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_12_23_13,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_12_23_13,pmos,0.16,0.14,0.06,0.0,4.0,1
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_12_09_42,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_12_09_42,pmos,0.16,0.14,0.06,0.0,4.0,20
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_12_08_59,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_12_08_59,pmos,0.16,0.14,0.06,0.0,4.0,21
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_12_08_16,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_12_08_16,pmos,0.16,0.14,0.06,0.0,4.0,22
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_12_07_34,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_12_07_34,pmos,0.16,0.14,0.06,0.0,4.0,23
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_12_22_30,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_12_22_30,pmos,0.16,0.14,0.06,0.0,4.0,2
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_12_21_47,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_12_21_47,pmos,0.16,0.14,0.06,0.0,4.0,3
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_12_21_05,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_12_21_05,pmos,0.16,0.14,0.06,0.0,4.0,4
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_12_20_23,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_12_20_23,pmos,0.16,0.14,0.06,0.0,4.0,5
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_12_19_40,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_12_19_40,pmos,0.16,0.14,0.06,0.0,4.0,6
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_12_18_57,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_12_18_57,pmos,0.16,0.14,0.06,0.0,4.0,7
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_12_18_14,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_12_18_14,pmos,0.16,0.14,0.06,0.0,4.0,8
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_12_17_32,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.14_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_12_17_32,pmos,0.16,0.14,0.06,0.0,4.0,9
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_11_49_45,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_11_49_45,pmos,0.16,0.16,0.06,0.0,4.0,0
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_11_42_42,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_11_42_42,pmos,0.16,0.16,0.06,0.0,4.0,10
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_11_42_00,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_11_42_00,pmos,0.16,0.16,0.06,0.0,4.0,11
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_11_41_17,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_11_41_17,pmos,0.16,0.16,0.06,0.0,4.0,12
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_11_40_34,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_11_40_34,pmos,0.16,0.16,0.06,0.0,4.0,13
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_11_39_51,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_11_39_51,pmos,0.16,0.16,0.06,0.0,4.0,14
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_11_39_09,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_11_39_09,pmos,0.16,0.16,0.06,0.0,4.0,15
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_11_38_26,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_11_38_26,pmos,0.16,0.16,0.06,0.0,4.0,16
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_11_37_43,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_11_37_43,pmos,0.16,0.16,0.06,0.0,4.0,17
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_11_37_00,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_11_37_00,pmos,0.16,0.16,0.06,0.0,4.0,18
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_11_36_18,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_11_36_18,pmos,0.16,0.16,0.06,0.0,4.0,19
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_11_49_02,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_11_49_02,pmos,0.16,0.16,0.06,0.0,4.0,1
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_11_35_35,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_11_35_35,pmos,0.16,0.16,0.06,0.0,4.0,20
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_11_34_52,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_11_34_52,pmos,0.16,0.16,0.06,0.0,4.0,21
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_11_34_10,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_11_34_10,pmos,0.16,0.16,0.06,0.0,4.0,22
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_11_33_27,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_11_33_27,pmos,0.16,0.16,0.06,0.0,4.0,23
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_11_48_20,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_11_48_20,pmos,0.16,0.16,0.06,0.0,4.0,2
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_11_47_41,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_11_47_41,pmos,0.16,0.16,0.06,0.0,4.0,3
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_11_46_58,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_11_46_58,pmos,0.16,0.16,0.06,0.0,4.0,4
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_11_46_16,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_11_46_16,pmos,0.16,0.16,0.06,0.0,4.0,5
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_11_45_33,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_11_45_33,pmos,0.16,0.16,0.06,0.0,4.0,6
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_11_44_50,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_11_44_50,pmos,0.16,0.16,0.06,0.0,4.0,7
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_11_44_08,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_11_44_08,pmos,0.16,0.16,0.06,0.0,4.0,8
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_11_43_25,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_11_43_25,pmos,0.16,0.16,0.06,0.0,4.0,9
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_11_15_43,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_11_15_43,pmos,0.16,0.2,0.06,0.0,4.0,0
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_11_08_35,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_11_08_35,pmos,0.16,0.2,0.06,0.0,4.0,10
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_11_07_53,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_11_07_53,pmos,0.16,0.2,0.06,0.0,4.0,11
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_11_07_10,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_11_07_10,pmos,0.16,0.2,0.06,0.0,4.0,12
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_11_06_27,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_11_06_27,pmos,0.16,0.2,0.06,0.0,4.0,13
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_11_05_44,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_11_05_44,pmos,0.16,0.2,0.06,0.0,4.0,14
